SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
AL11AA0002,28/05/2015 14:00,,0.002,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.011,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.001,,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.004,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL11AA0002,28/05/2015 14:00,,21.8,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,23.8,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.003,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.007,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,48.9,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,28/05/2015 14:00,,4.58,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.329,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,28/05/2015 14:00,,0.092,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.466,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.003,,,107951,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.028,,,107915,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,5.27,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.05,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.16,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.079,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.175,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL11AA0002,28/05/2015 14:00,,519,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,28/05/2015 14:00,,0.91,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,1.1,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL11AA0002,28/05/2015 14:00,L,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.3,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.006,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL11AA0002,28/05/2015 14:00,,0.047,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL11AA0002,28/05/2015 14:00,,19.5,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL11AA0002,28/05/2015 14:00,,180,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.039,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.209,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.035,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.215,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL11AA0002,28/05/2015 14:00,,13.1,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,13.3,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,25.8,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,28/05/2015 14:00,,4.51,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,21.7,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.95,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.933,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.64,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.84,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.009,,,107923,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.003,,,107959,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
AL11AA0002,28/05/2015 14:00,,0.04,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,28/05/2015 14:00,,0.24,,,108767,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,28/05/2015 14:00,,8.51,,,10301,PH,PH,PH,P
AL11AA0002,28/05/2015 14:00,,8.59,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,28/05/2015 14:00,,0.0193,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.006,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,28/05/2015 14:00,L,0.001,0.001,,107963,UG/L,PLATINUM DISSOLVED,PLATINE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,1.39,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL11AA0002,28/05/2015 14:00,,10,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,28/05/2015 14:00,,12,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,28/05/2015 14:00,,0.377,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.648,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.84,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.87,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.001,,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.002,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL11AA0002,28/05/2015 14:00,,33.4,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
AL11AA0002,28/05/2015 14:00,,523,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,28/05/2015 14:00,,416,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,424,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,59.8,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.004,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.006,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,L,0.005,0.005,,107967,UG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
AL11AA0002,28/05/2015 14:00,L,0.005,0.005,,107931,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.002,,,107973,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.002,,,107937,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
AL11AA0002,28/05/2015 14:00,,9.93,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,28/05/2015 14:00,,12,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,28/05/2015 14:00,,1.33,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,1.36,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.635,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.91,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.16,,,107938,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
AL11AA0002,28/05/2015 14:00,,0.4,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL11AA0002,28/05/2015 14:00,,0.9,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL11AA0002,24/06/2015 13:30,,204,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,24/06/2015 13:30,,15.2,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,73.7,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.012,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.116,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.124,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL11AA0002,24/06/2015 13:30,,1.77,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL11AA0002,24/06/2015 13:30,,1.88,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL11AA0002,24/06/2015 13:30,,158,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,172,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL11AA0002,24/06/2015 13:30,L,0.001,0.001,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.006,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,L,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.001,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL11AA0002,24/06/2015 13:30,,27.5,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,28,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.004,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.005,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,32.3,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,24/06/2015 13:30,,4.26,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.198,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,24/06/2015 13:30,,0.061,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.254,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.001,,,107951,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.014,,,107915,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,2.36,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.04,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.1,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.068,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.106,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL11AA0002,24/06/2015 13:30,,463,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,24/06/2015 13:30,,1.06,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,1.14,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.01,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.12,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.008,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL11AA0002,24/06/2015 13:30,,0.026,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL11AA0002,24/06/2015 13:30,,13.1,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL11AA0002,24/06/2015 13:30,,97.2,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.034,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.115,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.027,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.109,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL11AA0002,24/06/2015 13:30,,15,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,15.7,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,25.8,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,24/06/2015 13:30,,2.84,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,9.73,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL11AA0002,24/06/2015 13:30,,1.11,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,1.14,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.66,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.88,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.002,,,107923,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,L,0.001,0.001,,107959,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
AL11AA0002,24/06/2015 13:30,,0.034,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,24/06/2015 13:30,,0.26,,,108767,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,24/06/2015 13:30,,8.58,,,10301,PH,PH,PH,P
AL11AA0002,24/06/2015 13:30,,8.67,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,24/06/2015 13:30,,0.0142,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.006,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,24/06/2015 13:30,L,0.001,0.001,,107963,UG/L,PLATINUM DISSOLVED,PLATINE DISSOUS,P
AL11AA0002,24/06/2015 13:30,L,0.001,0.001,,107927,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
AL11AA0002,24/06/2015 13:30,,1.42,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL11AA0002,24/06/2015 13:30,,2,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,24/06/2015 13:30,,3,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,24/06/2015 13:30,,0.466,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.559,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.4,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.43,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.001,,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.001,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL11AA0002,24/06/2015 13:30,,37.3,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
AL11AA0002,24/06/2015 13:30,,465,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,24/06/2015 13:30,,358,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,377,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,54.4,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.003,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.006,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,L,0.005,0.005,,107967,UG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
AL11AA0002,24/06/2015 13:30,L,0.005,0.005,,107931,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.002,,,107973,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.002,,,107937,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
AL11AA0002,24/06/2015 13:30,,4.15,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,24/06/2015 13:30,,5,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,24/06/2015 13:30,,1.12,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,1.19,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.708,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.831,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.086,,,107938,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
AL11AA0002,24/06/2015 13:30,,0.3,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL11AA0002,24/06/2015 13:30,,0.5,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL11AA0002,15/07/2015 13:00,,188,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,15/07/2015 13:00,,17.3,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL11AA0002,15/07/2015 13:00,,106,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL11AA0002,15/07/2015 13:00,,0.018,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.175,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.172,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL11AA0002,15/07/2015 13:00,,2,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL11AA0002,15/07/2015 13:00,,2.27,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL11AA0002,15/07/2015 13:00,,111,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL11AA0002,15/07/2015 13:00,,124,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL11AA0002,15/07/2015 13:00,L,0.001,0.001,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.008,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL11AA0002,15/07/2015 13:00,L,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.002,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL11AA0002,15/07/2015 13:00,,39.9,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL11AA0002,15/07/2015 13:00,,41.6,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL11AA0002,15/07/2015 13:00,,0.006,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.005,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL11AA0002,15/07/2015 13:00,,24.5,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,15/07/2015 13:00,,4.84,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.209,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,15/07/2015 13:00,,0.088,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.395,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
AL11AA0002,15/07/2015 13:00,,0.003,,,107951,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.022,,,107915,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
AL11AA0002,15/07/2015 13:00,,3.44,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.04,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.13,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL11AA0002,15/07/2015 13:00,,0.098,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.153,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL11AA0002,15/07/2015 13:00,,491,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,15/07/2015 13:00,,1.47,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL11AA0002,15/07/2015 13:00,,1.52,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL11AA0002,15/07/2015 13:00,L,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.17,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.01,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL11AA0002,15/07/2015 13:00,,0.038,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL11AA0002,15/07/2015 13:00,,16.2,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL11AA0002,15/07/2015 13:00,,137,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL11AA0002,15/07/2015 13:00,,0.044,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.193,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL11AA0002,15/07/2015 13:00,,0.028,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL11AA0002,15/07/2015 13:00,,0.144,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL11AA0002,15/07/2015 13:00,,17,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL11AA0002,15/07/2015 13:00,,19.3,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL11AA0002,15/07/2015 13:00,,26.1,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,15/07/2015 13:00,,2.91,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
